,Timestamp,RFID,Wedge,Reader,Location,Mouse,Genotype,AssignedWedge,Date,Week,Day,Hour,Minute,Second
3392,8/4/21 22:29,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,29,13
3393,8/4/21 22:23,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,23,31
3394,8/4/21 22:20,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,20,21
3395,8/4/21 22:18,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,18,57
3396,8/4/21 22:17,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,17,25
3397,8/4/21 22:17,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,17,15
3398,8/4/21 22:15,48 48 48 49 51 48 50 56 54,Wedge 6,16,Tower,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,15,42
3399,8/4/21 22:15,48 48 48 49 51 48 50 56 54,Wedge 6,16,Tower,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,15,3
3400,8/4/21 22:11,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,11,55
3401,8/4/21 22:10,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,10,42
3402,8/4/21 22:10,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,10,39
3403,8/4/21 22:08,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,8,31
3404,8/4/21 22:07,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,7,49
3405,8/4/21 22:05,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,5,55
3406,8/4/21 22:00,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,0,58
3407,8/4/21 22:00,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,22,0,43
3408,8/4/21 21:59,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,59,7
3409,8/4/21 21:58,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,58,26
3410,8/4/21 21:58,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,58,15
3411,8/4/21 21:56,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,56,12
3412,8/4/21 21:53,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,53,8
3413,8/4/21 21:48,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,48,49
3414,8/4/21 21:46,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,46,44
3415,8/4/21 21:46,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,46,18
3416,8/4/21 21:41,48 48 48 49 51 48 50 56 54,Wedge 6,16,Tower,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,41,59
3417,8/4/21 21:41,48 48 48 49 51 48 50 56 54,Wedge 6,16,Tower,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,41,34
3418,8/4/21 21:41,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,41,27
3419,8/4/21 21:38,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,38,23
3420,8/4/21 21:35,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,35,56
3421,8/4/21 21:34,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,34,6
3422,8/4/21 21:33,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,33,50
3423,8/4/21 21:32,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,32,56
3424,8/4/21 21:27,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,27,42
3425,8/4/21 21:25,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,25,34
3426,8/4/21 21:18,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,18,8
3427,8/4/21 21:11,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,11,44
3428,8/4/21 21:04,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,4,39
3429,8/4/21 21:02,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,21,2,59
3430,8/4/21 20:58,48 48 48 48 54 49 48 49 57,Wedge 6,16,Tower,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,58,35
3431,8/4/21 20:58,48 48 48 48 54 49 48 49 57,Wedge 6,16,Tower,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,58,13
3432,8/4/21 20:56,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,56,5
3433,8/4/21 20:54,48 48 48 48 54 51 55 57 54,Wedge 6,16,Tower,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,54,40
3434,8/4/21 20:54,48 48 48 48 54 51 55 57 54,Wedge 6,16,Tower,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,54,14
3435,8/4/21 20:50,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,50,9
3436,8/4/21 20:43,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,43,58
3437,8/4/21 20:42,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,42,54
3438,8/4/21 20:39,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,39,39
3439,8/4/21 20:38,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,38,22
3440,8/4/21 20:37,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,37,1
3441,8/4/21 20:35,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,35,39
3442,8/4/21 20:35,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,35,34
3443,8/4/21 20:34,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,34,58
3444,8/4/21 20:33,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,33,37
3445,8/4/21 20:32,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,32,3
3446,8/4/21 20:32,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,32,1
3447,8/4/21 20:27,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,27,37
3448,8/4/21 20:27,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,27,34
3449,8/4/21 20:27,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,27,23
3450,8/4/21 20:26,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,26,13
3451,8/4/21 20:24,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,24,53
3452,8/4/21 20:24,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,24,48
3453,8/4/21 20:24,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,24,40
3454,8/4/21 20:24,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,24,21
3455,8/4/21 20:22,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,22,53
3456,8/4/21 20:22,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,22,47
3457,8/4/21 20:21,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,21,55
3458,8/4/21 20:20,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,20,57
3459,8/4/21 20:16,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,16,50
3460,8/4/21 20:03,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,20,3,1
3461,8/4/21 10:26,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,10,26,13
3462,8/4/21 10:23,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,10,23,48
3463,8/4/21 9:45,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,9,45,17
3464,8/4/21 9:44,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,9,44,6
3465,8/4/21 9:38,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,9,38,59
3466,8/4/21 9:36,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,9,36,33
3467,8/4/21 9:32,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,9,32,51
3468,8/4/21 9:29,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,9,29,19
3469,8/4/21 9:04,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,9,4,41
3470,8/4/21 9:00,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,9,0,3
3471,8/4/21 8:58,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,58,12
3472,8/4/21 8:56,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,56,29
3473,8/4/21 8:56,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,56,12
3474,8/4/21 8:50,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,50,22
3475,8/4/21 8:41,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,41,17
3476,8/4/21 8:40,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,40,41
3477,8/4/21 8:37,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,37,19
3478,8/4/21 8:34,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,34,24
3479,8/4/21 8:22,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,22,28
3480,8/4/21 8:22,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,22,7
3481,8/4/21 8:15,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,15,45
3482,8/4/21 8:12,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,12,13
3483,8/4/21 8:09,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,9,4
3484,8/4/21 8:01,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,8,1,52
3485,8/4/21 7:58,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,58,24
3486,8/4/21 7:57,48 48 48 48 54 51 55 53 49,Wedge 6,16,Tower,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,57,59
3487,8/4/21 7:57,48 48 48 48 54 51 55 53 49,Wedge 6,16,Tower,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,57,51
3488,8/4/21 7:57,48 48 48 48 54 51 55 53 49,Wedge 6,16,Tower,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,57,50
3489,8/4/21 7:56,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,56,10
3490,8/4/21 7:50,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,50,11
3491,8/4/21 7:48,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,48,51
3492,8/4/21 7:48,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,48,43
3493,8/4/21 7:42,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,42,16
3494,8/4/21 7:41,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,41,6
3495,8/4/21 7:34,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,34,43
3496,8/4/21 7:32,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,32,10
3497,8/4/21 7:31,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,31,3
3498,8/4/21 7:18,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,18,23
3499,8/4/21 7:08,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,8,11
3500,8/4/21 7:07,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,7,11
3501,8/4/21 7:05,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,5,2
3502,8/4/21 7:02,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,2,7
3503,8/4/21 7:01,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,1,9
3504,8/4/21 7:00,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,7,0,3
3505,8/4/21 6:58,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,58,19
3506,8/4/21 6:56,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,56,37
3507,8/4/21 6:56,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,56,33
3508,8/4/21 6:56,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,56,28
3509,8/4/21 6:55,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,55,17
3510,8/4/21 6:48,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,48,53
3511,8/4/21 6:45,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,45,55
3512,8/4/21 6:30,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,30,32
3513,8/4/21 6:18,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,18,16
3514,8/4/21 6:18,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,18,8
3515,8/4/21 6:12,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,12,21
3516,8/4/21 6:11,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,11,44
3517,8/4/21 6:09,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,9,9
3518,8/4/21 6:02,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,6,2,40
3519,8/4/21 5:58,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,58,53
3520,8/4/21 5:48,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,48,15
3521,8/4/21 5:47,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,47,57
3522,8/4/21 5:38,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,38,16
3523,8/4/21 5:37,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,37,54
3524,8/4/21 5:37,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,37,17
3525,8/4/21 5:36,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,36,35
3526,8/4/21 5:27,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,27,46
3527,8/4/21 5:27,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,27,36
3528,8/4/21 5:25,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,25,24
3529,8/4/21 5:20,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,20,47
3530,8/4/21 5:16,48 48 48 48 54 51 55 49 49,Wedge 6,16,Tower,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,16,43
3531,8/4/21 5:15,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,15,40
3532,8/4/21 5:10,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,10,28
3533,8/4/21 5:08,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,8,43
3534,8/4/21 5:06,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,6,4
3535,8/4/21 5:03,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,3,28
3536,8/4/21 5:02,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,5,2,35
3537,8/4/21 4:57,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,57,31
3538,8/4/21 4:56,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,56,30
3539,8/4/21 4:52,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,52,58
3540,8/4/21 4:51,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,51,1
3541,8/4/21 4:50,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,50,32
3542,8/4/21 4:50,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,50,19
3543,8/4/21 4:49,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,49,16
3544,8/4/21 4:48,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,48,41
3545,8/4/21 4:48,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,48,36
3546,8/4/21 4:48,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,48,11
3547,8/4/21 4:40,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,40,54
3548,8/4/21 4:40,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,40,34
3549,8/4/21 4:40,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,40,19
3550,8/4/21 4:38,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,38,57
3551,8/4/21 4:32,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,32,14
3552,8/4/21 4:31,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,31,55
3553,8/4/21 4:21,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,21,15
3554,8/4/21 4:20,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,20,59
3555,8/4/21 4:20,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,20,50
3556,8/4/21 4:10,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,10,35
3557,8/4/21 4:09,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,9,59
3558,8/4/21 4:09,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,9,46
3559,8/4/21 4:07,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,7,17
3560,8/4/21 4:07,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,8/4/21,Week 3,4-Aug,4,7,9
3561,8/4/21 3:59,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,3,59,32
3562,8/4/21 3:58,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,8/4/21,Week 3,4-Aug,3,58,17
3563,8/4/21 3:54,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,8/4/21,Week 3,4-Aug,3,54,53
3564,8/4/21 3:48,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,8/4/21,Week 3,4-Aug,3,48,40
3565,8/4/21 3:43,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,8/4/21,Week 3,4-Aug,3,43,56
